Nlemma,overall,1_sg,1_sg_rel,1_pl,1_pl_rel,2_sg,2_sg_rel,2_pl,2_pl_rel,2Hon_sg,2Hon_sg_rel,2Hon_pl,2Hon_pl_rel,3Hon_sg,3Hon_sg_rel,3Hon_pl,3Hon_pl_rel
Klippschüler,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kleinod,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kleingeist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kleinbürger,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Klatschweib,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Klarheit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Klabautermann,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kl.,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Knochen,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Höllenbrand,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Höhlenbär,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Häschen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hyäne,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hygieniker,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hurenvolk,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Hurenhund,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hurenbeutel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hure,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hungerleider,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Hundsfotzegesindel,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Jugendführer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hundeblut,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hundebesitzer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hund ,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Hose,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hort,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hopfenstange,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Holz,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Holsteiner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hohlkopf,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hochstapler,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hochschullehrer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hitler-Junge,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hundling,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jugenderzieher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Judäer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Judithlein,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Judenlümmel,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Judenlump,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Judenluder,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Judenhure,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Josef,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Joch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jesuskind,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jesu,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hügel,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jagdflieger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Italus,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Isländer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Irrenarzt,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Internationalist,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Insekt,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Innenstadtbezirk,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Indiskretin,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Immelborner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Imago,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Idylliker,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Idist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jahr,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lügengeist,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Löwe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Löser,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Läuseturm,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lächeln,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lumpentöle,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lumpenmännerchen,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Lumpen,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Luftballon,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ludersbub,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lotte,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Korpsstudent,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Linguist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Liffländer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Liebling,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Liebhaber,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Liebeswanderer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Liebenswürdigkeit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lichtbringer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Liberal-Demokrat,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Leut,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Leuchter,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Leninist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Leinwandsee,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Literat,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mausdreck,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Maus,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Maulheld,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Maulesel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Maulaffe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mathematiker,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mastodon,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marxistenschwein,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marxist-Leninist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marschbauer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marinestabsarzt,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Magd,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mappe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mantel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mannequin,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mann ,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Manichäer,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Mama,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malheurmensch,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Maien,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mai,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Magister,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Magdelehrer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Magdeburger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marie,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Küken,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Küchenmädchen,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Köstlichkeit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Königsknecht,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Königskind,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Königsberger Professor,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kutsche,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kuppler,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kunz Unflat,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kunstmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kumpel,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Leichtfuß,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kuh,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kugelwand,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kröppel,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kruke,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kriegsknecht,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kriegsberichterstatter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kreter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kreis,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Krapp,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Krabbe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kostbube,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Korrespondent,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kujon,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Lehrling,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lecker,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lebensflut,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lebensdurchwanderer,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lavinia,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Lauskerl,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lausekerl,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lausejunge,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lausbube,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Laur,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lateinschüler,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kümmerling,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Langer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Landmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Landleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Landesausschuß,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lampe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lamm,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lahmarsch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Laffe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lade,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lackel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Labsal,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Laban,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Last,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
